,id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
10,721,dior,"
                            Amethyst
                            ",20.5,£,GBP,https://www.dior.com/beauty/version-5.1432748111912/resize-image/ep/0/214/90/0/packshots%252FPDG_Y0002986_F000298998.jpg,https://www.dior.com/beauty/en_gb/fragrance-beauty/makeup/look-exclusives/precious-rocks-collection/pr-preciousrockslook-y0002986_f000298998-couture-colour-gel-shine-long-wear.html,https://www.dior.com,"The sparkling, vibrant tones of Diorific Vernis nail polishes are modeled after precious stones.",,,nail_polish,[],2017-12-03T23:23:18.553Z,2017-12-23T20:58:58.443Z,http://makeup-api.herokuapp.com/api/v1/products/721.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/721/original/data?1514062738,"[{'hex_value': '#BC2D48', 'colour_name': '673 Ruby'}, {'hex_value': '#970530', 'colour_name': '745 Grenat'}, {'hex_value': '#006D66', 'colour_name': '809 Emerald'}, {'hex_value': '#511B38', 'colour_name': '998 Amethyst'}]"
11,720,dior,"
                            Emerald
                            ",20.5,£,GBP,https://www.dior.com/beauty/version-5.1432748111912/resize-image/ep/0/214/90/0/packshots%252FPDG_Y0002986_F000298809.jpg,https://www.dior.com/beauty/en_gb/fragrance-beauty/makeup/look-exclusives/precious-rocks-collection/pr-preciousrockslook-y0002986_f000298809-couture-colour-gel-shine-long-wear.html,https://www.dior.com,"The sparkling, vibrant tones of Diorific Vernis nail polishes are modeled after precious stones.",,,nail_polish,[],2017-12-03T23:23:17.565Z,2017-12-23T20:58:58.230Z,http://makeup-api.herokuapp.com/api/v1/products/720.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/720/original/data?1514062738,"[{'hex_value': '#BC2D48', 'colour_name': '673 Ruby'}, {'hex_value': '#970530', 'colour_name': '745 Grenat'}, {'hex_value': '#006D66', 'colour_name': '809 Emerald'}, {'hex_value': '#511B38', 'colour_name': '998 Amethyst'}]"
12,719,dior,"
                            Grenat
                            ",0.0,£,GBP,https://www.dior.com/beauty/version-5.1432748111912/resize-image/ep/0/214/90/0/packshots%252FPDG_Y0002986_F000298745.jpg,https://www.dior.com/beauty/en_gb/fragrance-beauty/makeup/look-exclusives/precious-rocks-collection/pr-preciousrockslook-y0002986_f000298745-couture-colour-gel-shine-long-wear.html,https://www.dior.com,"The sparkling, vibrant tones of Diorific Vernis nail polishes are modeled after precious stones.",,,nail_polish,[],2017-12-03T23:23:16.306Z,2017-12-23T20:58:57.984Z,http://makeup-api.herokuapp.com/api/v1/products/719.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/719/original/data?1514062737,"[{'hex_value': '#BC2D48', 'colour_name': '673 Ruby'}, {'hex_value': '#970530', 'colour_name': '745 Grenat'}, {'hex_value': '#006D66', 'colour_name': '809 Emerald'}, {'hex_value': '#511B38', 'colour_name': '998 Amethyst'}]"
13,718,dior,"
                            Ruby
                            ",20.5,£,GBP,https://www.dior.com/beauty/version-5.1432748111912/resize-image/ep/0/214/90/0/packshots%252FPDG_Y0002986_F000298673.jpg,https://www.dior.com/beauty/en_gb/fragrance-beauty/makeup/look-exclusives/precious-rocks-collection/pr-preciousrockslook-y0002986_f000298673-couture-colour-gel-shine-long-wear.html,https://www.dior.com,"The sparkling, vibrant tones of Diorific Vernis nail polishes are modeled after precious stones.",,,nail_polish,[],2017-12-03T23:23:15.101Z,2017-12-23T20:58:57.852Z,http://makeup-api.herokuapp.com/api/v1/products/718.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/718/original/data?1514062737,"[{'hex_value': '#BC2D48', 'colour_name': '673 Ruby'}, {'hex_value': '#970530', 'colour_name': '745 Grenat'}, {'hex_value': '#006D66', 'colour_name': '809 Emerald'}, {'hex_value': '#511B38', 'colour_name': '998 Amethyst'}]"
14,168,moov,Moov Cosmetics St. Tropez Collection,14.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/f426b2e2e9ff8e01788a0947aad93512_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/moov-cosmetics-st-tropez-collection_116031.html,https://well.ca,"The Moov Cosmetics St. Tropez Collection is a vegan nail colour that is perfect collection of shades that will take you from day to day.Features:VeganLonger lasting wearCreamy applicationDirections: Apply two coats, best results with Moov 2-in-1 Prime & Prep application.Ingredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl, Gloycol/Trimellitic Anhydride, Copolymer, Tributyl Citrate, Isopropyl Alcohol, Strearalkonium Bentonite, Acrylates Copolymer, Silica,Benzophenone-1, Trimethylpentanediyl DibenzoateNatural, Vegan, Gluten Free, Fair Trade, Sugar Free, Non-GMO, Dairy Free",,,nail_polish,"['Natural', 'Vegan', 'Gluten Free', 'Fair Trade', 'Sugar Free', 'Non-GMO', 'Dairy Free', 'Canadian']",2016-10-01T18:27:39.741Z,2017-12-23T20:51:13.564Z,http://makeup-api.herokuapp.com/api/v1/products/168.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/168/original/data?1514062273,"[{'hex_value': '#DAC3B1', 'colour_name': 'Lace Camisole '}]"
15,167,anna sui,Anna Sui Nail Colour,15.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/eea60b0c4f3b6539c1573415a610230d_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/anna-sui-nail-colour_115246.html,https://well.ca,"This Anna Sui Nail Colour is available in an array of fashion-forward colours and textures.  This dazzling nail colour is long lasting and luxurious and has a delicate Tea Rose scent. Directions: Apply a clear base coat. Start right in the centre of the nail, then apply on the two sides of the nails.  Make sure that the entire nail is covered in these 3 swipes.  Let the base coat dry completely.  Once base coat has dried apply the colour of your choice in a similar fashion: first on the centre of the nail and then on the sides.  Once dry, apply a top coat.",,,nail_polish,[],2016-10-01T18:27:37.684Z,2017-12-23T20:51:13.461Z,http://makeup-api.herokuapp.com/api/v1/products/167.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/167/original/data?1514062273,"[{'hex_value': '#ED8553', 'colour_name': 'Shiny Orange Glitter (604) '}, {'hex_value': '#C7C7C7', 'colour_name': 'Metallic Silver Glitter (004) '}, {'hex_value': '#E1C99D', 'colour_name': 'Metallic Gold Glitter (802) '}, {'hex_value': '#FD76BA', 'colour_name': 'Shiny Pink Glitter (308) '}, {'hex_value': '#CEBCD2', 'colour_name': 'Shell Pink Shimmer (302) '}, {'hex_value': '#828F98', 'colour_name': 'Celadon Grey Shimmer (008) '}, {'hex_value': '#F69082', 'colour_name': 'Mango Spice Shimmer (305) '}, {'hex_value': '#D9BAA7', 'colour_name': 'Gold Beige Shimmer (700) '}, {'hex_value': '#85C3AE', 'colour_name': 'Deco Blue  Shimmer (101) '}, {'hex_value': '#F3AC9E', 'colour_name': 'Pink Flamingo Shimmer (304) '}, {'hex_value': '#FEA57B', 'colour_name': 'Apricot Matte (601) '}, {'hex_value': '#F09891', 'colour_name': 'Rose Red Matte (306) '}, {'hex_value': '#E6C745', 'colour_name': 'Sugared Lemon Matte (801) '}, {'hex_value': '#DCE1E7', 'colour_name': 'Silver White Matte (003) '}, {'hex_value': '#0380B6', 'colour_name': 'Ink Blue Matte (103) '}, {'hex_value': '#F55B67', 'colour_name': 'Vivid Pink Non Pearl (311) '}, {'hex_value': '#B3060C', 'colour_name': 'Anna Red Non Pearl (400) '}, {'hex_value': '#622A81', 'colour_name': 'Royal Purple Non Pearl (202) '}, {'hex_value': '#DBAA82', 'colour_name': 'Biscuit Non Pearl (701) '}, {'hex_value': '#887C7C', 'colour_name': 'Rose Grey Non Pearl (007) '}, {'hex_value': '#EFAAA3', 'colour_name': 'Sweet Pink Non Pearl (303) '}, {'hex_value': '#F35973', 'colour_name': 'Neon Pink Non Pearl (310) '}, {'hex_value': '#B185B8', 'colour_name': 'Orchid Non Pearl (201) '}, {'hex_value': '#F1F1E7', 'colour_name': 'Off White Non Pearl (001) '}, {'hex_value': '#060606', 'colour_name': 'Stark Black Non Pearl (009) '}, {'hex_value': '#004318', 'colour_name': 'Empire Green Non Pearl (903) '}, {'hex_value': '#ECD888', 'colour_name': 'Lemon Yellow Non Pearl (800) '}, {'hex_value': '#F25834', 'colour_name': 'Valencia Non Pearl (603) '}, {'hex_value': '#F58786', 'colour_name': 'Tiger Lily Non Pearl (602) '}]"
16,166,l'oreal,L'Oreal Infallible Nail Polish in Always a Lady,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/5c2071e6bcb6457ea57fcf3725e2aa92_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102199.html,https://well.ca,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",,,nail_polish,[],2016-10-01T18:27:36.487Z,2017-12-23T20:51:13.218Z,http://makeup-api.herokuapp.com/api/v1/products/166.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/166/original/data?1514062273,[]
17,165,moov,Moov Cosmetics Caribbean Wedding Collection,14.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/678f91758b7a611d673124f7ad1f00d0_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/moov-cosmetics-caribbean-wedding_116039.html,https://well.ca,"The Moov Cosmetics Caribbean Wedding Collection is a vegan nail colour that has the perfect soft pastel shades for that romantic getaway.Features:VeganLonger lasting wearCreamy applicationDirections: Apply two coats, best results with Moov 2-in-1 Prime & Prep application.Ingredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl, Gloycol/Trimellitic Anhydride, Copolymer, Tributyl Citrate, Isopropyl Alcohol, Strearalkonium Bentonite, Acrylates Copolymer, Silica,Benzophenone-1, Trimethylpentanediyl DibenzoateNatural, Vegan, Gluten Free, Fair Trade, Sugar Free, Non-GMO, Dairy Free",2.0,,nail_polish,"['Natural', 'Vegan', 'Gluten Free', 'Fair Trade', 'Sugar Free', 'Non-GMO', 'Dairy Free', 'Canadian']",2016-10-01T18:27:34.994Z,2017-12-23T20:51:13.105Z,http://makeup-api.herokuapp.com/api/v1/products/165.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/165/original/data?1514062273,"[{'hex_value': '#E4A993', 'colour_name': 'Blush Bouquet '}, {'hex_value': '#DDA4B3', 'colour_name': 'I Do '}, {'hex_value': '#967971', 'colour_name': 'On One Knee '}]"
18,164,l'oreal,L'Oreal Infallible Nail Polish in Iconic Indigo ,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/23d8770e2765d0ecd6faf613e5817cea_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102187.html,https://well.ca,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",,,nail_polish,[],2016-10-01T18:27:33.744Z,2017-12-23T20:51:12.225Z,http://makeup-api.herokuapp.com/api/v1/products/164.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/164/original/data?1514062272,[]
19,162,l'oreal,L'Oreal Infallible Nail Polish in Ocean Infini,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/b90ec1716dfb0c840e32da08d95acc7d_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102191.html,https://well.ca,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",,,nail_polish,[],2016-10-01T18:27:28.434Z,2017-12-23T20:51:12.101Z,http://makeup-api.herokuapp.com/api/v1/products/162.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/162/original/data?1514062272,[]
20,161,misa,Misa Nail Laquer,9.39,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/a0e2af7b4c21ab132512dba3483d35de_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/misa-nail-laquer_50188.html,https://well.ca,"Misa's original nail lacquer formula was developed to meet the product requirements of demanding nail technicians. Each lacquer is properly balanced with resin, plasticizer and nitrocellulose to provide a durable film that offers high gloss, exceptional wear and maximum protection for the nail.The lacquers provide durability for the ultimate in chip-free results, with each lacquer offering a carefully balanced blend of film formers that are not adversely affected when exposed to water or detergents. The formula is nonfading with lasting color fidelity over time, as the use of UV absorbers helps maintain the true colors. The lacquers maintain an excellent shelf life, with a formula that prevents pigment migration, striation, settling and syneresis over longer periods of time than most other nail enamel formulas. And, as we guarantee, the chip-resistant polishes promise superior wear and exceptional gloss retention, while helping to condition, protect, strengthen and reinforce the natural nail.",5.0,,nail_polish,['Vegan'],2016-10-01T18:27:27.227Z,2017-12-23T20:51:12.512Z,http://makeup-api.herokuapp.com/api/v1/products/161.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/161/original/data?1514062272,"[{'hex_value': '#D5A026', 'colour_name': 'Under My Sunbrella '}, {'hex_value': '#7B113A', 'colour_name': 'Summer Love '}, {'hex_value': '#104F8D', 'colour_name': 'Mermaid Dreams '}, {'hex_value': '#CA6527', 'colour_name': 'Endless Keys '}, {'hex_value': '#EB4843', 'colour_name': 'Bop Till You Drop '}, {'hex_value': '#93C0A9', 'colour_name': 'Catch A Flick '}, {'hex_value': '#DE8FA4', 'colour_name': 'Go For The Pinks '}, {'hex_value': '#D4D5B6', 'colour_name': 'Got It Made in the Shade '}, {'hex_value': '#DCA29E', 'colour_name': 'Pop The Clutch '}, {'hex_value': '#3DAC81', 'colour_name': 'Blame It On Fat Tuesday '}, {'hex_value': '#ECE95E', 'colour_name': 'Jester Ate the King Cake '}, {'hex_value': '#EE3794', 'colour_name': 'Party In the Masquerade '}, {'hex_value': '#584D97', 'colour_name': 'Throw Me Something Purple Please '}]"
21,158,l'oreal,L'Oreal Infallible Nail Polish in Petale Revival,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/8bfba92993344fec7c4179ddd74ddde4_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102197.html,https://well.ca,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",5.0,,nail_polish,[],2016-10-01T18:27:23.267Z,2017-12-23T20:51:11.543Z,http://makeup-api.herokuapp.com/api/v1/products/158.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/158/original/data?1514062271,[]
